c_label,collection_type,island,species_id,pcr_positive,worms_on_sample,longitude,latitude,multiple_type
C-2641,PCR -,Kauai,Unknown,0,Yes,-159.661106,22.048758,yes
C-2642,PCR -,Kauai,Unknown,0,Yes,-159.661131,22.048808,no
C-2644,PCR -,Kauai,Unknown,0,Yes,-159.658661,22.049594,yes
C-2647,PCR -,Kauai,Unknown,0,Yes,-159.676614,22.098633,no
C-2648,PCR -,Kauai,Unknown,0,Yes,-159.665767,22.120058,no
C-2662,PCR -,Kauai,Unknown,0,Yes,-159.6645,22.121989,no
C-2663,PCR -,Kauai,Unknown,0,Yes,-159.664508,22.124425,yes
C-2672,PCR -,Big Island,Unknown,0,Yes,-155.231392,19.397197,yes
C-2680,PCR -,Big Island,Unknown,0,Yes,-155.231844,19.398425,no
C-2684,PCR -,Big Island,Unknown,0,Yes,-155.232181,19.399503,no
C-2694,PCR -,Big Island,Unknown,0,Yes,-155.222725,19.384208,no
C-2696,PCR -,Big Island,Unknown,0,Yes,-155.142589,19.900414,no
C-2698,PCR -,Big Island,Unknown,0,Yes,-155.220878,19.381706,no
C-2703,PCR -,Kauai,Unknown,0,Yes,-159.660444,22.132803,yes
C-2714,PCR -,Kauai,Unknown,0,Yes,-159.650711,22.125064,no
C-2719,PCR -,Kauai,Unknown,0,Yes,-159.651636,22.124794,no
C-2727,PCR -,Kauai,Unknown,0,Yes,-159.6532,22.124303,no
C-2728,PCR -,Big Island,Unknown,0,Yes,-155.949456,19.719047,no
C-2729,PCR -,Kauai,Unknown,0,Yes,-159.660228,22.131867,no
C-2737,PCR -,Kauai,Unknown,0,Yes,-159.650647,22.125169,yes
C-2738,PCR -,Kauai,Unknown,0,Yes,-159.651944,22.1247,no
C-2739,PCR -,Big Island,Unknown,0,Yes,-155.949206,19.719006,no
C-2742,PCR -,Kauai,Unknown,0,Yes,-159.660272,22.130697,no
C-2744,PCR -,Big Island,Unknown,0,Yes,-155.948836,19.718725,no
C-2745,PCR -,Kauai,Unknown,0,Yes,-159.6602799,22.13247618,no
C-2752,PCR -,Big Island,Unknown,0,Yes,-155.948731,19.718247,no
C-2753,PCR -,Kauai,Unknown,0,Yes,-159.654489,22.124483,no
C-2757,PCR -,Kauai,Unknown,0,Yes,-159.655283,22.124367,no
C-2759,PCR -,Big Island,Unknown,0,Yes,-155.303933,19.439256,no
C-2760,PCR -,Big Island,Unknown,0,Yes,-155.926672,19.532978,no
C-2761,PCR -,Big Island,Unknown,0,Yes,-155.444072,20.040528,no
C-2763,PCR -,Big Island,Unknown,0,Yes,-155.139414,19.905247,no
C-2766,PCR -,Big Island,Unknown,0,Yes,-155.299875,20.013919,no
C-2769,PCR -,Big Island,Unknown,0,Yes,-155.140617,19.903972,yes
C-2770,PCR -,Big Island,Unknown,0,Yes,-155.441383,20.036192,yes
C-2771,PCR -,Big Island,Unknown,0,Yes,-155.198158,19.951597,no
C-2775,PCR -,Big Island,Unknown,0,Yes,-155.441667,20.036897,no
C-2776,PCR -,Big Island,Unknown,0,Yes,-155.441706,20.036847,no
C-2777,PCR -,Big Island,Unknown,0,Yes,-155.441722,20.036956,no
C-2778,PCR -,Big Island,Unknown,0,Yes,-155.441764,20.0369,no
C-2779,PCR -,Big Island,Unknown,0,Yes,-155.441725,20.036858,no
C-2780,PCR -,Big Island,Unknown,0,Yes,-155.441736,20.036947,no
C-2782,PCR -,Big Island,Unknown,0,Yes,-155.441711,20.036925,yes
C-2783,PCR -,Big Island,Unknown,0,Yes,-155.441717,20.036894,yes
C-2787,PCR -,Big Island,Unknown,0,Yes,-155.616267,19.07465,no
C-2790,PCR -,Big Island,Unknown,0,Yes,-155.62243900000001,19.086456,yes
C-2791,PCR -,Big Island,Unknown,0,Yes,-155.622406,19.086289,no
C-2798,PCR -,Big Island,Unknown,0,Yes,-155.244608,19.385458,yes
C-2803,PCR -,Big Island,Unknown,0,Yes,-155.224556,19.355614,no
C-2804,PCR -,Big Island,Unknown,0,Yes,-155.224792,19.355622,yes
C-2811,PCR -,Big Island,Unknown,0,Yes,-155.222047,19.424447,no
C-2812,PCR -,Big Island,Unknown,0,Yes,-155.222514,19.4239,no
C-2821,PCR -,Big Island,Unknown,0,Yes,-155.152797,19.85395,no
C-2822,PCR -,Big Island,Unknown,0,Yes,-155.372606,19.670683,yes
C-2831,PCR -,Big Island,Unknown,0,Yes,-155.111567,19.716389,no
C-2839,PCR -,Big Island,Unknown,0,Yes,-155.109258,19.719019,no
C-2841,PCR -,Big Island,Unknown,0,Yes,-155.067156,19.589572,no
C-2843,PCR -,Big Island,Unknown,0,Yes,-155.109531,19.718786,no
C-2844,PCR -,Big Island,Unknown,0,Yes,-155.441597,20.039903,yes
C-2848,PCR -,Big Island,Unknown,0,Yes,-155.439453,20.035322,yes
C-2866,PCR -,Big Island,Unknown,0,Yes,-155.152611,19.853825,yes
C-2870,PCR -,Big Island,Unknown,0,Yes,-155.138131,19.715292,no
C-2875,PCR -,Big Island,Unknown,0,Yes,-155.441594,20.039903,yes
C-2883,PCR -,Big Island,Unknown,0,Yes,-155.153981,19.853722,yes
C-2885,PCR -,Big Island,Unknown,0,Yes,-155.067933,19.590603,no
C-2887,PCR -,Big Island,Unknown,0,Yes,-155.109931,19.719067,no
C-2888,PCR -,Big Island,Unknown,0,Yes,-155.109714,19.718956,no
C-2889,PCR -,Big Island,Unknown,0,Yes,-155.110006,19.719228,no
C-2890,PCR -,Big Island,Unknown,0,Yes,-155.4385833,20.03994662,no
C-2892,PCR -,Big Island,Unknown,0,Yes,-155.438967,20.038953,no
C-2894,PCR -,Big Island,Unknown,0,Yes,-155.439617,20.039972,no
C-2898,PCR -,Big Island,Unknown,0,Yes,-155.443011,20.040489,no
C-2902,PCR -,Big Island,Unknown,0,Yes,-155.441119,20.038728,no
C-2903,PCR -,Big Island,Unknown,0,Yes,-155.152342,19.853806,no
C-2904,PCR -,Big Island,Unknown,0,Yes,-155.109539,19.718725,no
C-2907,PCR -,Big Island,Unknown,0,Yes,-155.142581,19.900372,no
C-2910,PCR -,Big Island,Unknown,0,Yes,-155.142383,19.900869,no
C-2912,PCR -,Big Island,Unknown,0,Yes,-155.439711,20.038128,no
C-2918,PCR -,Big Island,Unknown,0,Yes,-155.821683,19.113628,no
C-2921,PCR -,Big Island,Unknown,0,Yes,-155.824211,19.110778,no
C-2922,PCR -,Big Island,Unknown,0,Yes,-155.877219,19.240583,yes
C-2924,PCR -,Big Island,Unknown,0,Yes,-155.675622,19.058319,no
C-2925,PCR -,Big Island,Unknown,0,Yes,-155.6644,19.076836,no
C-2926,PCR -,Big Island,Unknown,0,Yes,-155.664203,19.069775,no
C-2927,PCR -,Big Island,Unknown,0,Yes,-155.675572,19.058331,no
C-2930,PCR -,Big Island,Unknown,0,Yes,-155.505167,19.136539,yes
C-2933,PCR -,Big Island,Unknown,0,Yes,-155.478036,19.1899,yes
C-2936,PCR -,Big Island,Unknown,0,Yes,-155.454725,19.230772,no
C-2938,PCR -,Big Island,Unknown,0,Yes,-155.304797,19.441319,yes
C-2939,PCR -,Big Island,Unknown,0,Yes,-155.303986,19.442467,no
C-2942,PCR -,Big Island,Unknown,0,Yes,-155.236528,19.409681,no
C-2944,PCR -,Big Island,Unknown,0,Yes,-155.233478,19.402764,no
C-2945,PCR -,Big Island,Unknown,0,Yes,-155.235603,19.407444,no
C-2951,PCR -,Big Island,Unknown,0,Yes,-155.233983,19.403756,no
C-2955,PCR -,Big Island,Unknown,0,Yes,-155.233558,19.402747,no
C-2958,PCR -,Big Island,Unknown,0,Yes,-155.2377,19.411608,no
C-2962,PCR -,Big Island,Unknown,0,Yes,-155.222475,19.423861,no
C-2965,PCR -,Big Island,Unknown,0,Yes,-155.069497,19.590111,no
C-2969,PCR -,Big Island,Unknown,0,Yes,-155.069483,19.590397,no
C-2971,PCR -,Big Island,Unknown,0,Yes,-155.06835,19.590639,no
C-2972,PCR -,Big Island,Unknown,0,Yes,-155.068531,19.590497,yes
C-2973,PCR -,Big Island,Unknown,0,Yes,-155.068083,19.589469,no
C-2977,PCR -,Big Island,Unknown,0,Yes,-155.183867,19.437364,no
C-2978,PCR -,Big Island,Unknown,0,Yes,-155.154886,19.450744,no
C-2983,PCR -,Big Island,Unknown,0,Yes,-155.948603,19.720222,no
C-2984,PCR -,Big Island,Unknown,0,Yes,-155.948619,19.7196,no
C-2985,PCR -,Big Island,Unknown,0,Yes,-155.068097,19.589258,no
C-2987,PCR -,Big Island,Unknown,0,Yes,-155.440103,20.039442,no
C-2988,PCR -,Big Island,Unknown,0,Yes,-155.439844,20.039894,no
C-2990,PCR -,Big Island,Unknown,0,Yes,-155.440219,20.039333,no
C-2991,PCR -,Big Island,Unknown,0,Yes,-155.819586,19.120694,no
C-2992,PCR -,Big Island,Unknown,0,Yes,-155.615986,19.077331,no
C-2994,PCR -,Big Island,Unknown,0,Yes,-155.237583,19.453956,no
C-2997,PCR -,Big Island,Unknown,0,Yes,-155.236761,19.451875,yes
C-3011,PCR -,Big Island,Unknown,0,Yes,-155.260475,19.428344,no
C-3018,PCR -,Big Island,Unknown,0,Yes,-155.304867,19.440983,no
C-3019,PCR -,Big Island,Unknown,0,Yes,-155.304522,19.442058,no
C-3021,PCR -,Big Island,Unknown,0,Yes,-155.303869,19.442561,no
C-3022,PCR -,Big Island,Unknown,0,Yes,-155.301147,19.441847,yes
C-3027,PCR -,Big Island,Unknown,0,Yes,-155.0694,19.590139,no
C-3048,PCR -,Big Island,Unknown,0,Yes,-155.22215,19.424228,no
C-3061,PCR -,Big Island,Unknown,0,Yes,-155.136,19.460975,no
C-3062,PCR -,Big Island,Unknown,0,Yes,-155.529783,20.047947,no
C-3063,PCR -,Big Island,Unknown,0,Yes,-155.443358,20.040592,no
C-3070,PCR -,Big Island,Unknown,0,Yes,-155.672431,20.020372,no
C-3071,PCR -,Big Island,Unknown,0,Yes,-155.442814,20.040364,no
C-3074,PCR -,Big Island,Unknown,0,Yes,-155.6728,20.019769,yes
C-3075,PCR -,Big Island,Unknown,0,Yes,-155.443758,20.040758,no
C-3078,PCR -,Big Island,Unknown,0,Yes,-155.672389,20.020239,no
C-3082,PCR -,Big Island,Unknown,0,Yes,-155.672422,20.020125,yes
C-3083,PCR -,Big Island,Unknown,0,Yes,-155.439697,20.040075,no
C-3088,PCR -,Big Island,Unknown,0,Yes,-155.237386,19.4538,no
C-3099,PCR -,Big Island,Unknown,0,Yes,-155.438008,20.039544,no
C-3102,PCR -,Big Island,Unknown,0,Yes,-155.665764,20.026892,no
C-3103,PCR -,Big Island,Unknown,0,Yes,-155.438494,20.039914,yes
C-3107,PCR -,Big Island,Unknown,0,Yes,-155.4386264,20.03989746,yes
C-3108,PCR -,Big Island,Unknown,0,Yes,-155.441142,20.036014,no
C-3115,PCR -,Big Island,Unknown,0,Yes,-155.438328,20.039814,no
C-3120,PCR -,Big Island,Unknown,0,Yes,-155.308428,19.4406,no
C-3122,PCR -,Big Island,Unknown,0,Yes,-155.439544,20.038614,yes
C-3128,PCR -,Big Island,Unknown,0,Yes,-155.135178,19.9044,yes
C-3130,PCR -,Big Island,Unknown,0,Yes,-155.818417,19.115375,no
C-3131,PCR -,Big Island,Unknown,0,Yes,-155.4382309,20.03954228,no
C-3134,PCR -,Big Island,Unknown,0,Yes,-155.820208,19.118022,no
C-3136,PCR -,Big Island,Unknown,0,Yes,-155.135403,19.905633,no
C-3138,PCR -,Big Island,Unknown,0,Yes,-155.822742,19.112836,no
C-3147,PCR -,Big Island,Unknown,0,Yes,-155.441533,20.039908,yes
C-3148,PCR -,Big Island,Unknown,0,Yes,-155.439547,20.039814,no
C-3149,PCR -,Big Island,Unknown,0,Yes,-155.820464,19.114283,no
C-3150,PCR -,Big Island,Unknown,0,Yes,-155.823772,19.111353,no
C-3152,PCR -,Big Island,Unknown,0,Yes,-155.440214,20.039492,no
C-3153,PCR -,Big Island,Unknown,0,Yes,-155.820189,19.114519,no
C-3154,PCR -,Big Island,Unknown,0,Yes,-155.823078,19.112006,no
C-3156,PCR -,Big Island,Unknown,0,Yes,-155.441103,20.039653,no
C-3158,PCR -,Big Island,Unknown,0,Yes,-155.825439,19.109686,no
C-3159,PCR -,Big Island,Unknown,0,Yes,-155.134092,19.904333,no
C-3162,PCR -,Big Island,Unknown,0,Yes,-155.438306,20.038747,no
C-3167,PCR -,Big Island,Unknown,0,Yes,-155.1353304,19.90428456,no
C-3169,PCR -,Big Island,Unknown,0,Yes,-155.819531,19.120281,no
C-3171,PCR -,Big Island,Unknown,0,Yes,-155.440983,20.038256,no
C-3174,PCR -,Big Island,Unknown,0,Yes,-155.43805,20.039314,no
C-3176,PCR -,Big Island,Unknown,0,Yes,-155.134039,19.904164,no
C-3177,PCR -,Big Island,Unknown,0,Yes,-155.821697,19.113553,yes
C-3179,PCR -,Big Island,Unknown,0,Yes,-155.1362911,19.90386886,yes
C-3180,PCR -,Big Island,Unknown,0,Yes,-155.136122,19.905881,no
C-3188,PCR -,Big Island,Unknown,0,Yes,-155.239803,19.425622,no
C-3193,PCR -,Big Island,Unknown,0,Yes,-155.441525,20.039886,yes
C-3194,PCR -,Big Island,Unknown,0,Yes,-155.821111,19.114036,no
C-3200,PCR -,Big Island,Unknown,0,Yes,-155.2025006,19.44769089,no
C-3203,PCR -,Big Island,Unknown,0,Yes,-155.187017,19.443194,no
C-3208,PCR -,Big Island,Unknown,0,Yes,-155.440503,20.035578,yes
C-3209,PCR -,Big Island,Unknown,0,Yes,-155.441431,20.039806,no
C-3212,PCR -,Big Island,Unknown,0,Yes,-155.440914,20.03595,no
C-3224,PCR -,Big Island,Unknown,0,Yes,-155.196806,19.447278,no
C-3228,PCR -,Big Island,Unknown,0,Yes,-155.202586,19.447561,yes
C-3230,PCR -,Big Island,Unknown,0,Yes,-155.619303,19.09555,no
C-3242,PCR -,Big Island,Unknown,0,Yes,-155.819667,19.115178,no
C-3243,PCR -,Big Island,Unknown,0,Yes,-155.825319,19.117303,no
C-3248,PCR -,Big Island,Unknown,0,Yes,-155.820867,19.114294,no
C-3250,PCR -,Big Island,Unknown,0,Yes,-155.820417,19.118472,no
C-3251,PCR -,Big Island,Unknown,0,Yes,-155.819622,19.120367,no
C-3254,PCR -,Big Island,Unknown,0,Yes,-155.819633,19.120025,no
C-3260,PCR -,Big Island,Unknown,0,Yes,-155.818589,19.116078,no
C-3265,PCR -,Big Island,Unknown,0,Yes,-155.823253,19.118622,no
C-3272,PCR -,Big Island,Unknown,0,Yes,-155.965508,19.702831,no
C-3274,PCR -,Big Island,Unknown,0,Yes,-155.818561,19.115431,no
C-3277,PCR -,Big Island,Unknown,0,Yes,-155.821197,19.120069,yes
C-3281,PCR -,Big Island,Unknown,0,Yes,-155.82135,19.119933,no
C-3282,PCR -,Big Island,Unknown,0,Yes,-155.819947,19.118875,no
C-3286,PCR -,Big Island,Unknown,0,Yes,-155.819658,19.120197,yes
C-3287,PCR -,Big Island,Unknown,0,Yes,-155.819586,19.1151,yes
C-3288,PCR -,Big Island,Unknown,0,Yes,-155.619769,19.094333,no
C-3290,PCR -,Big Island,Unknown,0,Yes,-155.821628,19.119617,no
C-3299,PCR -,Big Island,Unknown,0,Yes,-155.818544,19.116022,no
C-3304,PCR -,Big Island,Unknown,0,Yes,-155.441736,20.036883,yes
C-3307,PCR -,Big Island,Unknown,0,Yes,-155.069594,19.725256,no
C-3312,PCR -,Big Island,Unknown,0,Yes,-155.441697,20.036886,no
C-3315,PCR -,Big Island,Unknown,0,Yes,-155.068353,19.726106,no
C-3317,PCR -,Big Island,Unknown,0,Yes,-155.069197,19.726958,no
C-3319,PCR -,Big Island,Unknown,0,Yes,-155.068858,19.725811,yes
C-3320,PCR -,Big Island,Unknown,0,Yes,-155.441717,20.036861,no
C-3322,PCR -,Big Island,Unknown,0,Yes,-154.901742,19.483044,no
C-3324,PCR -,Big Island,Unknown,0,Yes,-155.441711,20.036894,no
C-3325,PCR -,Big Island,Unknown,0,Yes,-155.068792,19.725961,yes
C-3330,PCR -,Big Island,Unknown,0,Yes,-154.902975,19.483547,no
C-3333,PCR -,Big Island,Unknown,0,Yes,-154.903303,19.482872,no
C-3334,PCR -,Big Island,Unknown,0,Yes,-154.902133,19.484075,yes
C-3335,PCR -,Big Island,Unknown,0,Yes,-155.442847,20.034894,no
C-3337,PCR -,Big Island,Unknown,0,Yes,-154.902772,19.482911,yes
C-3338,PCR -,Big Island,Unknown,0,Yes,-154.901536,19.483894,no
C-3342,PCR -,Big Island,Unknown,0,Yes,-154.901372,19.483611,no
C-3344,PCR -,Big Island,Unknown,0,Yes,-155.6736,20.020253,no
C-3347,PCR -,Big Island,Unknown,0,Yes,-155.4424,20.036033,no
C-3353,PCR -,Big Island,Unknown,0,Yes,-154.902142,19.483233,no
C-3357,PCR -,Big Island,Unknown,0,Yes,-154.903786,19.482706,no
C-3358,PCR -,Big Island,Unknown,0,Yes,-155.069442,19.725222,no
C-3360,PCR -,Big Island,Unknown,0,Yes,-155.162439,19.932175,yes
C-3361,PCR -,Big Island,Unknown,0,Yes,-154.902014,19.483989,no
C-3362,PCR -,Big Island,Unknown,0,Yes,-154.903183,19.482883,yes
C-3364,PCR -,Big Island,Unknown,0,Yes,-155.3373,19.439192,no
C-3365,PCR -,Big Island,Unknown,0,Yes,-154.901331,19.483022,no
C-3372,PCR -,Big Island,Unknown,0,Yes,-155.621403,19.086797,yes
C-3388,PCR -,Big Island,Unknown,0,Yes,-155.620411,19.092489,yes
C-3397,PCR -,Big Island,Unknown,0,Yes,-154.901175,19.483131,no
C-3404,PCR -,Big Island,Unknown,0,Yes,-155.619703,19.091603,no
C-3405,PCR -,Big Island,Unknown,0,Yes,-154.901722,19.483106,yes
C-3415,PCR -,Big Island,Unknown,0,Yes,-155.329003,19.443008,no
C-3433,PCR -,Big Island,Unknown,0,Yes,-155.330433,19.443628,no
C-3481,PCR -,Big Island,Unknown,0,Yes,-155.067564,19.725931,no
C-3482,PCR -,Big Island,Unknown,0,Yes,-155.158922,19.926114,no
C-3485,PCR -,Big Island,Unknown,0,Yes,-155.0903,19.733597,no
C-3490,PCR -,Big Island,Unknown,0,Yes,-155.162919,19.932525,yes
C-3494,PCR -,Big Island,Unknown,0,Yes,-155.162861,19.932433,no
C-3498,PCR -,Big Island,Unknown,0,Yes,-155.162692,19.932492,yes
C-3506,PCR -,Big Island,Unknown,0,Yes,-155.211908,19.958528,no
C-3513,PCR -,Big Island,Unknown,0,Yes,-155.146242,19.914617,yes
C-3537,PCR -,Big Island,Unknown,0,Yes,-155.155411,19.925494,no
C-0030,Other PCR +,Oahu,Oscheius sp.,1,Yes,-157.724289,21.305025,no
C-0039,Other PCR +,Oahu,Oscheius sp.,1,Yes,-157.722486,21.314181,no
C-0058,Other PCR +,Oahu,Oscheius sp.,1,Yes,-157.799983,21.380481,no
C-0063,Other PCR +,Oahu,Oscheius sp.,1,Yes,-157.806072,21.351458,no
C-0066,Other PCR +,Oahu,Oscheius sp.,1,Yes,-157.805303,21.349003,yes
C-0081,Other PCR +,Oahu,Oscheius sp.,1,Yes,-157.778675,21.360564,yes
C-0125,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.582336,22.220578,yes
C-0186,Other PCR +,Kauai,C. kamaaina,1,Yes,-159.498467,22.202353,yes
C-0204,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.589208,22.214653,yes
C-0225,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.594178,22.195656,no
C-0256,Other PCR +,Kauai,C. kamaaina,1,Yes,-159.421022,22.075008,yes
C-0276,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.388547,22.103956,yes
C-0430,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.426706,22.083967,yes
C-0593,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.661697,22.133772,yes
C-0632,Other PCR +,Molokai,Oscheius sp.,1,Yes,-157.008247,21.175719,yes
C-0677,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.656883,22.12295,yes
C-0697,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.417514,22.0713,no
C-0794,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.434619,22.092753,no
C-0857,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.388872,22.103878,no
C-0903,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.477867,22.196914,no
C-0936,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.479692,22.185811,no
C-0976,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.478986,22.192964,yes
C-0994,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.478561,22.194444,yes
C-1020,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.480197,22.191181,no
C-1040,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.426061,22.081439,yes
C-1048,Other PCR +,Kauai,Oscheius sp.,1,Yes,-159.390553,22.103972,no
C-1059,Other PCR +,Molokai,Panagrolaimus sp.,1,Yes,-156.998987,21.140844,no
C-1114,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.535978,20.948417,no
C-1154,Other PCR +,Maui,Rhabditis terricola,1,Yes,-156.339961,20.671419,yes
C-1156,Other PCR +,Kauai,Panagrolaimus sp.,1,Yes,-159.671247,22.112181,yes
C-1193,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.535818,20.948864,yes
C-1197,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.536317,20.949002,no
C-1391,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.048019,20.664786,no
C-1401,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.050906,20.665381,yes
C-1468,Other PCR +,Maui,Choriorhabditis sp.,1,Yes,-156.323163,20.741484,yes
C-2549,Other PCR +,Maui,Panagrolaimus sp.,1,Yes,-156.053747,20.670564,yes
C-2550,Other PCR +,Maui,Panagrolaimus sp.,1,Yes,-156.086155,20.646846,yes
C-2557,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.054519,20.670364,no
C-2621,Other PCR +,Maui,Oscheius sp.,1,Yes,-156.138689,20.819903,yes
C-2673,Other PCR +,Big Island,Mesorhabditis sp.,1,Yes,-155.949494,19.719178,yes
C-2712,Other PCR +,Big Island,Unknown,1,Yes,-155.975192,19.694972,yes
C-2723,Other PCR +,Kauai,Choriorhabditis sp.,1,Yes,-159.650622,22.125175,yes
C-2732,Other PCR +,Big Island,Panagrolaimus sp.,1,Yes,-155.873322,19.290517,yes
C-2758,Other PCR +,Kauai,Unknown,1,Yes,-159.660014,22.132472,yes
C-2762,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.439542,20.038556,no
C-2786,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.440128,20.035372,no
C-2832,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.441644,20.039844,yes
C-2859,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.238131,19.413069,yes
C-2873,Other PCR +,Big Island,Chabertia ovina,1,Yes,-155.372664,19.670767,yes
C-2911,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.142222,19.901325,yes
C-2919,Other PCR +,Big Island,Panagrolaimus sp.,1,Yes,-155.822619,19.113011,yes
C-2929,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.598158,19.060242,yes
C-2934,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.305139,19.440819,no
C-2937,Other PCR +,Big Island,Rhabditis terricola,1,Yes,-155.3048,19.441203,yes
C-2975,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.134125,19.465253,no
C-2976,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.163103,19.446233,yes
C-3010,Other PCR +,Big Island,Rhabditis terricola,1,Yes,-155.261608,19.429439,yes
C-3026,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.068331,19.588944,no
C-3030,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.260539,19.431203,yes
C-3036,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.222408,19.424181,no
C-3084,Other PCR +,Big Island,Unknown,1,Yes,-155.236775,19.451947,yes
C-3098,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.520633,20.0656,yes
C-3110,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.440733,20.039511,no
C-3112,Other PCR +,Big Island,Unknown,1,Yes,-155.621325,19.086564,yes
C-3119,Other PCR +,Big Island,Rhabditis terricola,1,Yes,-155.237106,19.452456,yes
C-3146,Other PCR +,Big Island,Panagrolaimus sp.,1,Yes,-155.822844,19.112711,yes
C-3173,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.821775,19.119408,yes
C-3246,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.819622,19.119689,yes
C-3247,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.948822,19.718289,yes
C-3252,Other PCR +,Big Island,Panagrolaimus sp.,1,Yes,-155.215544,19.428006,yes
C-3258,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.819608,19.120231,yes
C-3305,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.069164,19.726058,no
C-3306,Other PCR +,Big Island,Oscheius sp.,1,Yes,-154.901953,19.483142,yes
C-3348,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.162164,19.932119,yes
C-3400,Other PCR +,Big Island,Panagrolaimus sp.,1,Yes,-155.620406,19.091772,yes
C-3413,Other PCR +,Big Island,Oscheius sp.,1,Yes,-154.902731,19.483244,no
C-3421,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.327197,19.442933,yes
C-3505,Other PCR +,Big Island,Oscheius sp.,1,Yes,-155.103578,19.835722,yes
C-0094,C. briggsae,Oahu,C. briggsae,1,Yes,-157.857833,21.316697,no
C-0096,C. briggsae,Oahu,C. briggsae,1,Yes,-157.857789,21.316628,yes
C-0097,C. briggsae,Oahu,C. briggsae,1,Yes,-157.857717,21.316647,no
C-0119,C. briggsae,Kauai,C. briggsae,1,Yes,-159.590536,22.213742,yes
C-0223,C. briggsae,Kauai,C. briggsae,1,Yes,-159.583939,22.219269,yes
C-0253,C. briggsae,Kauai,C. briggsae,1,Yes,-159.421542,22.075553,no
C-0264,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426125,22.08145,no
C-0266,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426144,22.081364,no
C-0271,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426286,22.081467,yes
C-0280,C. briggsae,Kauai,C. briggsae,1,Yes,-159.386303,22.102325,yes
C-0288,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426136,22.081539,yes
C-0314,C. briggsae,Kauai,C. briggsae,1,Yes,-159.476047,22.198956,yes
C-0317,C. briggsae,Kauai,C. briggsae,1,Yes,-159.473664,22.201783,yes
C-0343,C. briggsae,Maui,C. briggsae,1,Yes,-156.536372,20.94835,yes
C-0355,C. briggsae,Maui,C. briggsae,1,Yes,-156.536492,20.948664,no
C-0376,C. briggsae,Maui,C. briggsae,1,Yes,-156.096083,20.807325,no
C-0392,C. briggsae,Maui,C. briggsae,1,Yes,-156.0966083,20.8075552,no
C-0408,C. briggsae,Maui,C. briggsae,1,Yes,-156.10957200000001,20.809703,yes
C-0412,C. briggsae,Maui,C. briggsae,1,Yes,-156.1128122,20.8117026,no
C-0418,C. briggsae,Kauai,C. briggsae,1,Yes,-159.660467,22.131522,no
C-0421,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426169,22.081969,yes
C-0433,C. briggsae,Kauai,C. briggsae,1,Yes,-159.427178,22.088919,yes
C-0442,C. briggsae,Kauai,C. briggsae,1,Yes,-159.426133,22.08145,yes
C-0666,C. briggsae,Kauai,C. briggsae,1,Yes,-159.655528,22.143814,yes
